"","VendorID","tpep_pickup_datetime","tpep_dropoff_datetime","passenger_count","trip_distance","RatecodeID","store_and_fwd_flag","PULocationID","DOLocationID","payment_type","fare_amount","extra","mta_tax","tip_amount","tolls_amount","improvement_surcharge","total_amount","congestion_surcharge","airport_fee"
"265",2,2023-01-27 22:02:49,2023-01-27 22:10:11,3,1.69,1,"N",158,231,2,10,1,0.5,0,0,1,15,2.5,0
"266",2,2023-01-07 17:12:18,2023-01-07 17:25:31,1,3.54,1,"N",100,263,1,17,1,0.5,4.4,0,1,26.4,2.5,0
"267",2,2023-01-16 05:07:22,2023-01-16 05:23:21,1,4.52,1,"N",144,263,1,21.2,0,0.5,5,0,1,30.2,2.5,0
"268",1,2023-01-08 11:09:27,2023-01-08 11:29:05,2,2.6,1,"N",236,48,1,19.8,2.5,0.5,2,0,1,25.8,2.5,0
"269",2,2023-01-06 09:20:48,2023-01-06 10:12:14,1,17.15,2,"N",264,186,1,70,0,0.5,20.14,6.55,1,101.94,2.5,1.25
"270",2,2023-01-13 07:59:16,2023-01-13 08:30:35,1,3.48,1,"N",234,249,1,27.5,0,0.5,6.3,0,1,37.8,2.5,0
"271",2,2023-01-05 13:14:51,2023-01-05 13:22:53,1,1.84,1,"N",48,238,1,10.7,2.5,0.5,3.44,0,1,20.64,2.5,0
"272",2,2023-01-05 06:26:29,2023-01-05 06:48:25,1,9.02,1,"N",138,224,1,38,5,0.5,0,6.55,1,54.8,2.5,1.25
"273",1,2023-01-25 13:33:21,2023-01-25 13:43:46,0,0.3,1,"Y",144,148,1,10,5,0.5,1,0,1,17.5,2.5,0
"274",2,2023-01-31 12:31:06,2023-01-31 12:38:24,1,1.17,1,"N",230,246,1,8.6,2.5,0.5,2.26,0,1,17.36,2.5,0
"275",2,2023-01-27 10:35:55,2023-01-27 10:54:23,2,3.03,1,"N",170,158,1,19.8,0,0.5,4.76,0,1,28.56,2.5,0
"276",2,2023-01-28 20:57:30,2023-01-28 21:12:58,1,3.42,1,"N",79,48,2,18.4,1,0.5,0,0,1,23.4,2.5,0
"277",2,2023-01-20 16:51:09,2023-01-20 17:03:15,1,2.14,1,"N",141,48,1,14.2,1,0.5,3.84,0,1,23.04,2.5,0
"278",2,2022-12-31 19:03:09,2022-12-31 19:08:35,2,1.41,1,"N",229,137,1,8.6,1,0.5,2.72,0,1,16.32,2.5,0
"279",2,2023-01-11 11:55:49,2023-01-11 12:11:24,1,1.94,1,"N",162,90,2,14.9,2.5,0.5,0,0,1,21.4,2.5,0
"280",2,2023-01-05 02:17:30,2023-01-05 02:38:02,1,2.57,1,"N",48,140,1,19.8,0,0.5,4.76,0,1,28.56,2.5,0
"281",2,2023-01-19 08:43:42,2023-01-19 08:48:37,1,0.89,1,"N",236,75,1,7.2,0,0.5,2.24,0,1,13.44,2.5,0
"282",2,2023-01-12 13:46:51,2023-01-12 14:09:35,1,3.71,1,"N",140,107,2,22.6,2.5,0.5,0,0,1,29.1,2.5,0
"283",1,2023-01-31 17:31:20,2023-01-31 17:56:47,1,4.3,1,"N",68,238,2,24.7,3.5,0.5,0,0,1,29.7,2.5,0
"284",1,2023-01-29 04:41:41,2023-01-29 04:45:32,2,1.3,1,"N",50,246,1,7.9,2.5,0.5,0,0,1,11.9,2.5,0
"285",2,2023-01-20 22:39:11,2023-01-20 22:53:17,1,3.66,1,"N",249,66,1,17.7,1,0.5,4.54,0,1,27.24,2.5,0
"286",2,2023-01-07 08:37:54,2023-01-07 09:00:59,1,4.99,1,"N",43,112,1,26.1,0,0.5,4.52,0,1,34.62,2.5,0
"287",2,2023-01-16 05:21:26,2023-01-16 05:32:31,1,0.68,1,"N",50,246,1,10.7,0,0.5,2.94,0,1,17.64,2.5,0
"288",2,2023-01-15 12:32:00,2023-01-15 12:50:00,NA,2.67,NA,NA,239,68,0,22.64,0,0.5,5.33,0,1,31.97,NA,NA
"289",2,2023-01-26 14:09:53,2023-01-26 14:18:05,1,1.52,1,"N",50,246,1,10,2.5,0.5,3.3,0,1,19.8,2.5,0
"290",1,2023-01-02 08:50:39,2023-01-02 08:56:31,1,1,1,"N",186,48,1,7.9,2.5,0.5,1.79,0,1,13.69,2.5,0
"291",1,2023-01-13 08:43:36,2023-01-13 08:43:44,0,0,1,"N",145,145,3,3,0,0.5,0,0,1,4.5,0,0
"292",2,2023-01-19 04:51:45,2023-01-19 04:59:04,1,0.93,1,"N",236,141,2,8.6,0,0.5,0,0,1,12.6,2.5,0
"293",2,2023-01-25 11:11:51,2023-01-25 11:21:41,1,1.5,1,"N",162,237,1,10.7,2.5,0.5,3.44,0,1,20.64,2.5,0
"294",2,2023-01-08 18:52:00,2023-01-08 19:21:14,1,13.22,1,"N",132,129,2,53.4,1,0.5,0,0,1,57.15,0,1.25
"295",2,2023-01-19 06:05:05,2023-01-19 06:40:44,1,2.8,1,"N",107,50,1,28.9,0,0.5,6.58,0,1,39.48,2.5,0
"296",1,2023-01-28 12:28:14,2023-01-28 12:30:54,1,0.4,1,"N",239,239,1,5.1,2.5,0.5,1.82,0,1,10.92,2.5,0
"297",2,2023-01-19 22:19:36,2023-01-19 22:30:08,1,2,1,"N",230,170,2,12.8,1,0.5,0,0,1,17.8,2.5,0
"298",2,2023-01-22 08:06:07,2023-01-22 08:17:01,2,1.63,1,"N",164,79,1,12.1,0,0.5,3.22,0,1,19.32,2.5,0
"299",2,2023-01-16 11:44:38,2023-01-16 11:54:33,1,1.55,1,"N",163,141,1,11.4,0,0.5,1,0,1,16.4,2.5,0
"300",2,2023-01-30 09:52:22,2023-01-30 10:38:39,2,0,2,"N",132,79,1,70,0,0.5,16.36,6.55,1,98.16,2.5,1.25
"301",2,2023-01-22 10:43:48,2023-01-22 10:58:43,1,2.86,1,"N",114,68,1,16.3,0,0.5,2,0,1,22.3,2.5,0
"302",1,2023-01-27 11:17:27,2023-01-27 11:32:15,1,1.7,1,"N",161,137,1,12.1,5,0.5,3.7,0,1,22.3,2.5,0
"303",2,2023-01-22 02:17:26,2023-01-22 02:27:24,1,1.63,1,"N",68,79,1,11.4,0,0.5,0,0,1,15.4,2.5,0
"304",2,2023-01-10 14:58:48,2023-01-10 15:06:11,1,0.97,1,"N",263,237,1,8.6,2.5,0.5,2,0,1,17.1,2.5,0
"305",1,2023-01-18 08:53:50,2023-01-18 09:23:23,1,5.8,1,"N",238,125,1,31.7,2.5,0.5,2,0,1,37.7,2.5,0
"306",2,2023-01-08 10:43:03,2023-01-08 11:15:03,1,11.47,1,"N",68,138,1,49.2,5,0.5,0,6.55,1,62.25,0,0
"307",1,2023-01-06 14:04:34,2023-01-06 14:10:38,0,0.7,1,"N",137,107,1,6.5,5,0.5,2.6,0,1,15.6,2.5,0
"308",1,2023-01-19 11:41:40,2023-01-19 11:45:10,1,0.4,1,"N",236,43,1,5.1,5,0.5,0.01,0,1,11.61,2.5,0
"309",2,2023-01-18 11:48:04,2023-01-18 11:59:56,4,1.28,1,"N",79,137,2,12.1,2.5,0.5,0,0,1,18.6,2.5,0
"310",1,2023-01-20 08:53:03,2023-01-20 09:09:48,1,2.3,1,"N",163,75,1,14.2,2.5,0.5,3.6,0,1,21.8,2.5,0
"311",2,2023-01-10 07:50:22,2023-01-10 08:02:12,1,1.77,1,"N",68,231,1,12.1,0,0.5,3.22,0,1,19.32,2.5,0
"312",2,2023-01-30 08:46:21,2023-01-30 08:57:49,1,1.59,1,"N",142,141,1,12.8,0,0.5,0,0,1,16.8,2.5,0
"313",2,2023-01-21 11:44:07,2023-01-21 12:02:48,1,2.05,1,"N",164,48,1,17.7,0,0.5,2,0,1,23.7,2.5,0
"314",1,2023-01-10 12:47:11,2023-01-10 13:15:19,1,0,99,"N",17,129,1,20.7,0,0.5,0,0,1,22.2,0,0
"315",1,2023-01-09 02:53:21,2023-01-09 03:03:07,1,1.8,1,"N",229,107,1,11.4,2.5,0.5,3.85,0,1,19.25,2.5,0
"316",1,2023-01-31 18:24:41,2023-01-31 18:58:57,1,17.1,2,"N",132,100,1,70,3.75,0.5,8,6.55,1,89.8,2.5,1.25
"317",2,2023-01-17 13:11:29,2023-01-17 13:21:11,1,1.08,1,"N",50,50,1,10.7,2.5,0.5,1.8,0,1,19,2.5,0
"318",2,2023-01-30 17:53:03,2023-01-30 18:08:17,1,3.46,1,"N",249,237,1,18.4,1,0.5,4.68,0,1,28.08,2.5,0
"319",2,2023-01-18 19:10:58,2023-01-18 19:30:56,1,6.61,1,"N",170,152,1,31,1,0.5,0.01,0,1,36.01,2.5,0
"320",2,2023-01-14 14:26:54,2023-01-14 14:39:31,1,1.65,1,"N",186,107,1,12.8,0,0.5,1.68,0,1,18.48,2.5,0
"321",2,2023-01-11 18:42:34,2023-01-11 18:57:43,3,3.01,1,"N",148,246,1,17.7,1,0.5,4.54,0,1,27.24,2.5,0
"322",1,2023-01-30 10:03:39,2023-01-30 10:19:50,1,2.3,1,"N",236,151,1,16.3,2.5,0.5,5.05,0,1,25.35,2.5,0
"323",1,2023-01-26 02:23:50,2023-01-26 02:32:49,1,1.6,1,"N",68,137,1,10,2.5,0.5,2.8,0,1,16.8,2.5,0
"324",1,2023-01-10 05:26:29,2023-01-10 05:42:29,1,2,1,"N",170,142,1,16.3,2.5,0.5,4.05,0,1,24.35,2.5,0
"325",2,2023-01-21 07:50:56,2023-01-21 07:53:35,1,0,1,"N",226,226,2,4.4,0,0.5,0,0,1,5.9,0,0
"326",2,2023-01-04 10:40:24,2023-01-04 10:47:09,1,0.88,1,"N",161,100,2,7.9,0,0.5,0,0,1,11.9,2.5,0
"327",2,2023-01-12 01:00:51,2023-01-12 01:07:30,1,1.07,1,"N",161,186,1,8.6,1,0.5,2.72,0,1,16.32,2.5,0
"328",2,2023-01-29 13:23:38,2023-01-29 13:44:36,1,5.97,1,"N",263,148,1,29.6,0,0.5,5.04,0,1,38.64,2.5,0
"329",2,2023-01-26 09:07:33,2023-01-26 10:05:03,1,21.25,2,"N",132,261,1,70,0,0.5,15,6.55,1,95.55,2.5,0
"330",2,2023-01-18 17:03:42,2023-01-18 17:25:38,1,4.13,1,"N",236,249,1,22.6,1,0.5,0,0,1,27.6,2.5,0
"331",2,2023-01-30 15:49:04,2023-01-30 15:51:56,1,0.69,1,"N",237,163,1,5.8,1,0.5,2.16,0,1,12.96,2.5,0
"332",2,2023-01-07 14:18:30,2023-01-07 14:34:52,1,3.22,1,"N",236,107,1,18.4,0,0.5,4.48,0,1,26.88,2.5,0
"333",1,2023-01-07 18:30:21,2023-01-07 18:36:58,1,0.9,1,"N",144,144,1,7.9,3.5,0.5,3.2,0,1,16.1,2.5,0
"334",1,2023-01-19 06:46:11,2023-01-19 06:48:49,1,0.4,1,"N",170,170,2,5.1,2.5,0.5,0,0,1,9.1,2.5,0
"335",1,2023-01-20 16:38:53,2023-01-20 16:49:30,4,0.8,1,"N",141,163,1,9.3,3.5,0.5,3.55,0,1,17.85,2.5,0
"336",2,2023-01-16 18:30:36,2023-01-16 18:35:16,1,1.17,1,"N",170,162,1,7.2,1,0.5,1,0,1,13.2,2.5,0
"337",2,2023-01-02 04:00:29,2023-01-02 04:24:20,2,16.67,1,"N",132,255,1,62.5,0,0.5,6.52,0,1,71.77,0,1.25
"338",1,2023-01-14 04:36:20,2023-01-14 04:44:54,0,2.1,1,"N",263,161,1,11.4,2.5,0.5,3.85,0,1,19.25,2.5,0
"339",2,2023-01-10 13:02:34,2023-01-10 13:08:56,1,1.39,1,"N",75,74,1,8.6,2.5,0.5,1,0,1,13.6,0,0
"340",2,2023-01-26 14:25:10,2023-01-26 14:35:55,1,1.46,1,"N",234,4,1,11.4,2.5,0.5,3.58,0,1,21.48,2.5,0
"341",2,2023-01-26 03:59:47,2023-01-26 04:12:59,1,5.05,1,"N",151,244,1,23.3,0,0.5,4.96,0,1,29.76,0,0
"342",1,2023-01-05 18:18:22,2023-01-05 18:27:40,2,3.2,1,"N",141,146,2,14.9,3.5,0.5,0,0,1,19.9,2.5,0
"343",1,2023-01-13 05:49:34,2023-01-13 06:08:46,1,3.8,1,"N",231,161,1,20.5,2.5,0.5,2,0,1,26.5,2.5,0
"344",2,2023-01-26 03:35:24,2023-01-26 03:41:36,1,0.77,1,"N",48,161,1,7.2,0,0.5,2.24,0,1,13.44,2.5,0
"345",2,2023-01-22 06:31:18,2023-01-22 06:38:34,1,4.97,1,"N",132,215,2,20.5,0,0.5,0,0,1,23.25,0,1.25
"346",2,2023-01-31 03:20:25,2023-01-31 03:41:13,1,7.2,1,"N",140,13,1,32.4,0,0.5,7.28,0,1,43.68,2.5,0
"347",1,2023-01-25 11:09:37,2023-01-25 11:24:41,1,1.8,1,"N",246,170,1,12.8,5,0.5,3.85,0,1,23.15,2.5,0
"348",1,2023-01-27 09:57:56,2023-01-27 10:03:18,1,1,1,"N",249,186,1,7.2,2.5,0.5,2.24,0,1,13.44,2.5,0
"349",2,2023-01-25 00:49:17,2023-01-25 00:54:53,1,1.74,1,"N",141,170,1,9.3,1,0.5,2.2,0,1,16.5,2.5,0
"350",2,2023-01-08 14:21:00,2023-01-08 14:33:00,NA,5.53,NA,NA,231,229,0,25.73,0,0.5,5.95,0,1,35.68,NA,NA
"351",2,2023-01-21 15:45:44,2023-01-21 15:59:57,1,2.67,1,"N",263,164,1,15.6,1,0.5,0,0,1,20.6,2.5,0
"352",2,2023-01-08 09:09:35,2023-01-08 09:19:00,1,1.24,1,"N",231,148,1,10.7,0,0.5,2.94,0,1,17.64,2.5,0
"353",2,2023-01-21 10:11:52,2023-01-21 10:27:55,1,2.4,1,"N",249,233,1,15.6,0,0.5,3.92,0,1,23.52,2.5,0
"354",2,2023-01-12 13:25:28,2023-01-12 13:41:07,1,1.95,1,"N",229,164,1,14.9,2.5,0.5,2.14,0,1,23.54,2.5,0
"355",2,2023-01-23 13:03:25,2023-01-23 13:10:20,1,1.38,1,"N",239,151,1,10,2.5,0.5,3.3,0,1,19.8,2.5,0
"356",2,2023-01-05 13:32:34,2023-01-05 13:53:00,3,1.56,1,"N",163,230,3,17.7,2.5,0.5,0,0,1,24.2,2.5,0
"357",1,2023-01-13 20:34:30,2023-01-13 20:44:31,2,1.7,1,"N",148,249,1,12.1,3.5,0.5,3.4,0,1,20.5,2.5,0
"358",2,2023-01-26 08:54:42,2023-01-26 09:10:25,2,2.17,1,"N",162,236,1,14.9,0,0.5,3.5,0,1,22.4,2.5,0
"359",1,2023-01-28 11:57:51,2023-01-28 12:04:45,1,1.3,1,"N",238,41,1,9.3,2.5,0.5,2.65,0,1,15.95,2.5,0
"360",1,2023-01-07 10:56:52,2023-01-07 10:58:05,1,0,5,"Y",170,170,1,85,0,0,5,0,1,91,0,0
"361",1,2023-01-05 17:16:03,2023-01-05 17:25:08,3,1.7,1,"N",234,144,2,11.4,3.5,0.5,0,0,1,16.4,2.5,0
"362",2,2023-01-17 12:59:39,2023-01-17 13:11:48,1,2.25,1,"N",162,79,1,14.2,2.5,0.5,4.14,0,1,24.84,2.5,0
"363",1,2023-01-13 09:53:30,2023-01-13 10:00:40,1,1.6,1,"N",48,68,1,9.3,2.5,0.5,3.3,0,1,16.6,2.5,0
"364",1,2023-01-12 10:05:43,2023-01-12 10:24:51,1,3.8,1,"N",43,152,1,19.1,2.5,0.5,4.6,0,1,27.7,2.5,0
"365",2,2023-01-27 19:26:22,2023-01-27 19:49:49,NA,5.21,NA,NA,137,238,0,23.37,0,0.5,4.11,0,1,31.48,NA,NA
"366",2,2023-01-20 13:50:11,2023-01-20 14:24:47,1,8.69,1,"N",152,231,1,42.2,2.5,0.5,7,0,1,55.7,2.5,0
"367",2,2023-01-18 07:24:32,2023-01-18 08:00:04,1,10.52,1,"N",75,13,1,47.8,0,0.5,0,0,1,51.8,2.5,0
"368",2,2023-01-04 11:51:58,2023-01-04 12:01:04,1,0.42,1,"N",230,100,2,9.3,2.5,0.5,0,0,1,15.8,2.5,0
"369",2,2023-01-02 18:21:33,2023-01-02 18:32:13,2,2.23,1,"N",234,148,1,13.5,1,0.5,1.5,0,1,20,2.5,0
"370",2,2023-01-13 17:20:16,2023-01-13 17:28:19,2,1.06,1,"N",163,143,1,9.3,1,0.5,2.86,0,1,17.16,2.5,0
"371",2,2023-01-29 14:44:02,2023-01-29 14:56:30,1,2.43,1,"N",186,143,1,14.2,0,0.5,3.64,0,1,21.84,2.5,0
"372",2,2023-01-22 18:29:32,2023-01-22 18:37:51,1,2.58,1,"N",48,249,1,12.1,1,0.5,3.42,0,1,20.52,2.5,0
"373",1,2023-01-06 20:58:46,2023-01-06 21:07:52,1,2,1,"N",249,13,1,12.1,3.5,0.5,3.4,0,1,20.5,2.5,0
"374",1,2023-01-11 17:22:55,2023-01-11 17:32:08,1,1.9,1,"N",43,238,1,11.4,3.5,0.5,3.25,0,1,19.65,2.5,0
"375",2,2023-01-24 10:28:10,2023-01-24 10:35:34,1,0.98,1,"N",161,164,1,8.6,0,0.5,2.52,0,1,15.12,2.5,0
"376",2,2023-01-14 09:13:25,2023-01-14 09:32:35,2,2.8,1,"N",246,231,2,18.4,0,0.5,0,0,1,22.4,2.5,0
"377",1,2023-01-10 19:40:34,2023-01-10 19:45:25,1,1,1,"N",141,236,1,3,3.5,0.5,1.6,0,1,9.6,2.5,0
"378",2,2023-01-27 07:11:55,2023-01-27 07:19:22,1,1.18,1,"N",163,229,1,8.6,0,0.5,2.52,0,1,15.12,2.5,0
"379",2,2023-01-07 11:32:03,2023-01-07 11:38:30,1,1.23,1,"N",239,142,1,8.6,0,0.5,2.52,0,1,15.12,2.5,0
"380",2,2023-01-25 04:40:04,2023-01-25 05:01:17,1,2.39,1,"N",68,50,1,19.8,0,0.5,1,0,1,24.8,2.5,0
"381",1,2023-01-28 06:53:42,2023-01-28 07:06:44,1,1.2,1,"N",43,230,2,11.4,2.5,0.5,0,0,1,15.4,2.5,0
"382",1,2023-01-10 16:40:51,2023-01-10 16:50:26,1,2.2,1,"N",237,239,1,12.8,3.5,0.5,3.55,0,1,21.35,2.5,0
"383",2,2023-01-27 05:17:51,2023-01-27 05:49:23,1,12.41,1,"N",132,171,1,52,0,0.5,5,0,1,59.75,0,1.25
"384",1,2023-01-24 03:38:17,2023-01-24 03:41:06,2,0.6,1,"N",236,236,2,5.1,2.5,0.5,0,0,1,9.1,2.5,0
"385",1,2023-01-15 06:53:04,2023-01-15 07:02:34,1,2.7,1,"N",132,10,2,14.2,1.25,0.5,0,0,1,16.95,0,1.25
"386",2,2023-01-23 03:24:08,2023-01-23 03:29:41,2,1.1,1,"N",48,68,1,7.9,0,0.5,0,0,1,11.9,2.5,0
"387",2,2023-01-11 12:01:06,2023-01-11 12:10:21,1,1.01,1,"N",237,161,1,10,2.5,0.5,3.3,0,1,19.8,2.5,0
"388",2,2023-01-13 14:05:19,2023-01-13 14:11:24,1,1.15,1,"N",163,233,2,7.9,2.5,0.5,0,0,1,14.4,2.5,0
"389",2,2023-01-24 08:58:17,2023-01-24 09:05:19,1,0.89,1,"N",163,143,1,7.9,0,0.5,2,0,1,13.9,2.5,0
"390",2,2023-01-03 18:50:26,2023-01-03 19:00:23,2,2.12,1,"N",114,164,1,12.8,1,0.5,3.56,0,1,21.36,2.5,0
"391",2,2023-01-23 14:07:30,2023-01-23 14:19:25,2,2.15,1,"N",142,234,1,13.5,2.5,0.5,4,0,1,24,2.5,0
"392",1,2023-01-03 12:37:14,2023-01-03 12:48:58,NA,1.1,NA,NA,48,246,0,10.7,2.5,0.5,3.44,0,1,20.64,NA,NA
"393",2,2023-01-25 09:07:00,2023-01-25 09:11:12,1,0.48,1,"N",164,161,2,5.8,0,0.5,0,0,1,9.8,2.5,0
"394",2,2023-01-13 15:25:45,2023-01-13 16:17:36,1,21.62,2,"N",132,80,1,70,0,0.5,18.19,0,1,90.94,0,1.25
"395",1,2023-01-06 14:50:31,2023-01-06 15:08:02,1,3.1,1,"N",137,142,1,17,5,0.5,0,0,1,23.5,2.5,0
"396",1,2023-01-06 10:21:13,2023-01-06 10:23:41,1,0.7,1,"N",234,113,1,5.1,2.5,0.5,2.25,0,1,11.35,2.5,0
"397",2,2023-01-02 09:56:49,2023-01-02 11:07:55,2,19.24,2,"N",132,236,2,70,0,0.5,0,0,1,75.25,2.5,1.25
"398",1,2023-01-02 06:39:49,2023-01-02 06:43:22,2,0.4,1,"N",237,236,1,5.8,2.5,0.5,1.96,0,1,11.76,2.5,0
"399",2,2023-01-31 17:59:04,2023-01-31 18:05:38,1,0.8,1,"N",186,48,3,7.9,1,0.5,0,0,1,12.9,2.5,0
"400",1,2023-01-18 05:07:35,2023-01-18 05:26:07,1,2,1,"N",162,164,1,17,2.5,0.5,1,0,1,22,2.5,0
"401",2,2023-01-16 04:55:38,2023-01-16 04:58:29,1,0.44,1,"N",100,230,2,5.1,0,0.5,0,0,1,9.1,2.5,0
"402",2,2023-01-15 12:55:16,2023-01-15 13:12:31,1,1.54,1,"N",162,48,2,15.6,0,0.5,0,0,1,19.6,2.5,0
"403",1,2023-01-21 18:15:48,2023-01-21 18:43:04,NA,0,NA,NA,50,114,0,20.45,0,0.5,0,0,1,24.45,NA,NA
"404",2,2023-01-24 12:31:44,2023-01-24 12:39:05,1,1.42,1,"N",239,24,1,10,2.5,0.5,3.3,0,1,19.8,2.5,0
"405",2,2023-01-28 16:39:55,2023-01-28 16:49:32,1,1.71,1,"N",238,263,1,11.4,1,0.5,3.28,0,1,19.68,2.5,0
"406",2,2023-01-11 13:09:17,2023-01-11 13:35:41,1,3.33,1,"N",162,158,1,23.3,2.5,0.5,5.96,0,1,35.76,2.5,0
"407",2,2023-01-25 10:28:53,2023-01-25 11:02:29,1,4.71,1,"N",236,246,1,31,0,0.5,7,0,1,42,2.5,0
"408",2,2023-01-28 05:59:24,2023-01-28 06:13:39,2,2.77,1,"N",107,231,1,15.6,0,0.5,4,0,1,23.6,2.5,0
"409",1,2023-01-11 05:34:33,2023-01-11 05:45:09,1,1.3,1,"N",229,140,1,10.7,2.5,0.5,2,0,1,16.7,2.5,0
"410",2,2023-01-02 09:18:45,2023-01-02 09:29:06,1,2.12,1,"N",237,164,1,12.8,0,0.5,3.36,0,1,20.16,2.5,0
"411",1,2023-01-26 01:51:16,2023-01-26 02:12:13,1,7.6,1,"N",68,244,1,34.5,2.5,0.5,9.6,0,1,48.1,2.5,0
"412",1,2023-01-17 13:33:53,2023-01-17 13:41:47,1,1.6,1,"N",239,24,1,10,5,0.5,1,0,1,17.5,2.5,0
"413",1,2023-01-23 03:05:35,2023-01-23 03:33:22,1,5.5,1,"N",7,186,1,26.1,2.5,0.5,2,0,1,32.1,2.5,0
